truck_id,h3_index,latitude,longitude,capacity,speed,status
57bb792d-3c50-4ae5-88ba-e457b675be22,883da1146dfffff,28.614790092192727,77.18331849397057,126,39,available
e9ea440b-9b21-448b-b510-d77f2c07bb2a,883da112a3fffff,28.596636596701753,77.09014689207078,358,26,available
3d9d839a-b319-41d2-bb28-335cd81958e6,883da10e65fffff,28.413056261806915,77.27858760241452,264,31,available
6ac6e765-183f-467d-ae0e-e1fbea191f57,883da1ba4dfffff,28.83662546537614,77.17331145154853,453,36,available
600549d8-43f8-4171-95eb-33c30771daf0,883da10661fffff,28.575669445846003,77.30455533852269,314,22,available
ea48fc62-e9bf-42a7-aae9-4f56065de345,883da1c61bfffff,28.56396528523117,76.87215767934025,220,28,available
78dc2621-8e8f-4e73-93fe-71fa064c1d22,883da102d1fffff,28.54743135320511,77.23501911078162,449,26,available
c11c2f9a-3746-4160-b780-cb61664a0c88,883da18a5bfffff,28.726820717015173,76.87767609906041,353,21,available
34837ac2-fc6c-4985-b3b7-675b36fe4929,883da185c5fffff,28.82165131028383,77.10938528500263,495,36,available
d047faac-595f-4c0e-a336-92bb6f57cb87,883da10e3bfffff,28.42631182284382,77.3327539958103,198,23,available
c1e20ed0-61c8-43df-85ba-eb16193e3046,883da1892dfffff,28.576149129999944,76.86445276997733,117,22,available
ce942fe8-9415-40fd-b3d3-0a5bbacbdee1,883da112b5fffff,28.595297869463504,77.10150540809262,258,36,available
3e90d6cd-9883-4ad6-8a59-1e03843ebcea,883da1a14dfffff,28.80187497764867,77.34904448542487,182,31,available
e198d154-66b9-4ad0-9082-c3d2cea45784,883da1aa43fffff,28.74448578464456,77.34321222261921,327,30,available
e213b26e-e5b2-431b-8aed-4544766d7125,883da18e3dfffff,28.75009022814605,77.04666424397158,478,27,available
ac2994c8-1e71-410e-aff9-7ce5b3796a41,883da1820dfffff,28.851525736509128,76.88503462281356,215,37,available
9155eddc-f833-412d-b51c-5a95374b7c4b,883da1b105fffff,28.869421653525855,77.22692585143584,428,20,available
45efc4e8-3958-4c2f-94b5-ad5967f4b510,883da11215fffff,28.605886558244915,77.03473499238386,412,34,available
b7546bb6-85e0-494b-abb7-ea0c232716f2,883da1aa29fffff,28.719938316294567,77.33824276862262,412,39,available
c2779c46-ce8b-409e-89db-558575001d52,883da1ab55fffff,28.695678973615664,77.31856546610679,371,32,available
937c7b60-4afa-405d-9e18-f8630621798b,883da112e3fffff,28.605236257116538,77.06823997707545,475,31,available
e4ddd01b-ec8b-44d5-9aeb-f8c228417b50,883da10741fffff,28.541749721437895,77.27528173773757,423,39,available
9f12d2fd-f656-4b0d-b415-0e2103ee9362,883da1c513fffff,28.45227080791341,76.89148528724856,258,22,available
f1ade782-6e07-48ee-be76-51c2c1932234,883da11113fffff,28.521134937622087,77.05576433140128,239,29,available
aa712b29-52b4-48ca-a8b4-bbf4b73764f8,883da184e5fffff,28.85468823358216,77.13767067037939,386,35,available
ccf685b2-b65c-4df8-aa08-e83588227419,883da102b1fffff,28.51435081148145,77.25172602701412,392,37,available
0f1812a4-586c-4fe6-a31d-f4d54ab35579,883da188e1fffff,28.64458782623219,76.95165631347827,215,38,available
198cddad-7de4-4030-b7b6-6d2eee21b9b7,883da11753fffff,28.640065444810062,77.16606151935115,198,29,available
6870941e-0155-4ed6-a8f3-5ff0b7f73005,883da1c409fffff,28.503872786150986,76.87940421009628,457,28,available
bbd7ec21-bda5-4378-a74e-7899132d5023,883da1ab01fffff,28.680942832836685,77.31764856504776,484,38,available
ab12fdba-4eb6-45cd-9e71-f4e378c74fce,883da1ab63fffff,28.67267608847512,77.3104547917066,285,31,available
14b77cb4-67b3-4c0d-acf0-c38f0215de77,883da10e5dfffff,28.451787730745185,77.30447345138869,272,23,available
e638bc70-6e7b-4ccf-afc2-74823f60f223,883da1164bfffff,28.694585662026213,77.16590019152099,264,24,available
da01537f-22c5-466b-b172-79a83e969077,883da1134dfffff,28.563996119464598,76.95416396479261,398,21,available
e6ec6130-dd74-4f90-8268-0a1337f4669a,883da1c5cdfffff,28.464168941925415,76.89790071284845,112,20,available
1c4c2991-a12a-4e7c-8fdd-763e73c2dbbe,883da10529fffff,28.46782517178138,77.32650190244838,289,21,available
a62d72e5-4537-4da1-99fe-13989bb296cb,883da1886dfffff,28.64170919123055,76.87297054530697,181,30,available
13c9adfc-5af9-4f53-9b04-844718820158,883da18581fffff,28.8167583612563,77.13909365367492,103,24,available
ad317fb6-8a38-4f76-929b-acd01fb91f72,883da11657fffff,28.684491677279386,77.1918980926201,339,36,available
4847cfe2-f819-4687-8c2e-5fb5a5626163,883da1b187fffff,28.872676940459037,77.31210767853324,102,21,available
d8c71fad-6c2e-431e-a3a1-04e13fe3103e,883da1b947fffff,28.73284332183195,77.19678961403005,172,27,available
c07fa766-3f4e-4401-b9d7-c4d860805857,883da102e7fffff,28.51196119652831,77.21246779219247,267,34,available
08bcbb57-893d-4478-87be-305b54beafb8,883da18d47fffff,28.670066716669282,77.0298210140509,289,24,available
2bef9c99-0baf-4ede-befb-b31ce00e9970,883da11733fffff,28.607148143541316,77.18648553772569,287,38,available
12682eec-f4b8-4d56-949e-81a66d00d1ab,883da1806bfffff,28.802066918219623,76.91297579598725,424,30,available
dd7373a0-c03c-4162-8b9d-8421731d5dcc,883da10347fffff,28.46948437210334,77.11247076123192,132,29,available
7ba06fda-ca5d-4469-b619-a9155ebad0ec,883da18989fffff,28.61090911355409,76.94419622902203,361,28,available
d9d964da-3af2-415f-9db1-9d5340fdb84a,883da10239fffff,28.510160028167615,77.17939662983885,491,33,available
6cd8d531-ca6a-4993-8747-11a64ece91d1,883da1056bfffff,28.478702295712228,77.31414956563874,357,32,available
9b194a7c-5c42-47e1-8817-a4b49d14ce1c,883da188edfffff,28.643844105373603,76.94274413846003,273,39,available
fb477897-c1f4-4be9-9e79-c7657620524e,883da18585fffff,28.809738200787287,77.13199921118814,217,35,available
9930c12b-4313-4329-a653-8ecead43991b,883da1130bfffff,28.563403821437003,76.98903440496267,176,29,available
b6aea20a-984f-46bb-bab5-405d5baa045c,883da1159dfffff,28.588149414050378,77.27453761635094,215,27,available
6083e961-d1a5-4da2-963c-8c21e8755ae1,883da10e15fffff,28.430060285815777,77.3276438103539,217,28,available
ee788747-27a3-4ace-87ce-c257df8897a6,883da18abbfffff,28.694132788356576,76.9654557174941,220,38,available
347b179a-7b7a-4a89-b92b-548dcb536fd0,883da10329fffff,28.449418116656577,77.11823388126844,196,22,available
ed9770ce-ed10-4133-881e-f420e0bfb11c,883da11519fffff,28.588871441914577,77.20805783576016,231,37,available
ec77fbb8-19c6-48d1-abd8-b3b747a061e2,883da1bb01fffff,28.769985794287496,77.17707052642211,479,39,available
9c549f09-8c46-440c-80ca-f9eaac099f21,883da18963fffff,28.590028678843776,76.86084511728278,495,22,available
083e9d7b-de72-405d-b10f-ce9a90ce4056,883da1823dfffff,28.840638136592922,76.90106290053241,280,20,available
8cdf0dc6-d1ca-4e3a-b3e4-f78931634340,883da10005fffff,28.46257386648698,77.1912687222381,236,26,available
7fe05be8-22aa-4e4d-a7d2-c8112b34fc6c,883da1c4a1fffff,28.48527247302759,76.95390062384885,161,31,available
54bb9a48-8bf6-4518-bc87-f9891ffe4b46,883da102d7fffff,28.536875214431124,77.23746195729967,246,27,available
43b6a83f-207a-4d03-ab51-fa510926348f,883da1123bfffff,28.60407800435897,77.04158286306387,364,25,available
32e8d6a6-88d5-435a-af3c-28191fa90120,883da11015fffff,28.565862781282778,77.07691045899558,198,26,available
7a02f3b5-632f-4e68-88fe-86b226602362,883da18ca5fffff,28.691986613646893,77.13412067463541,296,30,available
c5fa55b3-3eac-46df-adf0-ff535fc31a54,883da1c527fffff,28.419130055673403,76.86127082607358,188,39,available
1f485547-dd7e-4ee2-8896-18648c0e66f4,883da10e3bfffff,28.427238148890766,77.33350228650538,105,25,available
0261c26b-69ea-4058-a258-7aa198517710,883da18cbdfffff,28.706846712906987,77.15548228806254,481,30,available
48cf0d1a-7e8f-4a4c-89d6-05ca7ea57de9,883da110c7fffff,28.573955451593797,77.10503705638759,222,30,available
9a020a6d-2ddc-49f2-9afb-b8a31eef54e1,883da180bbfffff,28.8051268554954,77.02638955338266,278,27,available
fe809beb-1200-489f-a6cd-695e9fcbf9a5,883da1130dfffff,28.55633574203865,76.97877164584882,296,24,available
452a6b84-c1fc-4968-91ef-85c553af2450,883da1c5d7fffff,28.467934876368066,76.93256673039673,441,37,available
69d04e03-d17f-40b9-a5ef-3102cbd62b6a,883da18e8dfffff,28.760771945476666,77.09653111135216,313,22,available
0617fc5b-0c6e-4d64-8beb-0254fcd3279c,883da11163fffff,28.501787238147845,77.00496670328295,189,21,available
c4c1e30e-0464-4a2c-8c8e-4f0024ebed51,883da1883bfffff,28.64678960744587,76.93691557402725,243,35,available
93652287-c19f-460f-9c44-60b4f835c5c1,883da11223fffff,28.586525973269552,77.02471947674407,327,23,available
9b0e035d-0101-4c93-87dc-90fb328c0d7c,883da1aa4dfffff,28.743769114162262,77.31768259861602,313,37,available
bd1f0855-16b0-4528-b659-0b42f265f230,883da11229fffff,28.596126115748728,77.00500904263515,418,32,available
3f473e96-eda0-4087-979f-d14fb9fc9fb2,883da1176dfffff,28.61213022134634,77.11973377191244,395,28,available
549dd5b8-8684-4dec-9c42-83d0bd698d2a,883da10e1dfffff,28.44204477140545,77.31956790015164,387,33,available
0cbd8590-3fb5-45ff-af65-8f21c6243311,883da1c48bfffff,28.510647529213934,76.95705278239218,158,30,available
9e76429c-07bc-4b6f-a161-8463a0eb71e5,883da18c31fffff,28.699060900716695,77.09217378181185,106,22,available
c18ca41c-3657-41b1-b443-a4195af237e9,883da10e55fffff,28.44521347318747,77.30493649330455,444,37,available
1d911190-2938-4093-afaf-605b89c9e698,883da11a0dfffff,28.454932162743265,76.9799958767874,404,36,available
4dc7384b-3dd4-4cda-83c1-2453eec36c74,883da11685fffff,28.669324549456523,77.24982787014628,466,28,available
eaef5122-29aa-4411-a3d9-94f51a28509d,883da182a5fffff,28.8285487972664,76.95500484747647,288,31,available
9da26f7e-a543-4486-b9e7-511809d42ec0,883da11515fffff,28.576935004635885,77.21101728829527,417,35,available
91fb25c0-831f-4fd1-b8ae-b9689b956001,883da18919fffff,28.615980227833383,76.89689662527267,460,23,available
5353cafa-3407-45ef-8800-7cf44d63e3bd,883da1116bfffff,28.506184053067418,77.00487881094492,195,39,available
5faee292-4dd5-4dfc-b144-914153a712d3,883da1b807fffff,28.76989658498609,77.2491690705261,356,35,available
6bfefce1-e8b9-411d-99de-15bc4633ab83,883da18d1bfffff,28.67879540564626,77.07811901633251,251,34,available
a6f49e32-54cd-4554-9013-8a483c2105e3,883da18db1fffff,28.653760544159873,77.13269740873146,372,32,available
dcdca771-5053-4782-81a1-9a9036bf3b08,883da10ecdfffff,28.450275481788875,77.34701544711346,158,22,available
a20f93f5-ca28-4d83-be5c-9124a1dc72ec,883da18455fffff,28.87972740829668,77.0974670753185,302,31,available
19047cdc-4069-47d9-a812-69ca49e8c2bf,883da10623fffff,28.558372931838147,77.33512353604887,314,23,available
fd8dd469-315a-4574-96ce-7ec389778136,883da1c527fffff,28.414801992724023,76.85820211261849,471,35,available
2ba02222-f609-434e-a438-caf529b25494,883da1021bfffff,28.53809000922073,77.19018473620127,166,21,available
d451965f-c3ae-4ffe-9061-dda7897144b1,883da110c3fffff,28.576091611550844,77.10991819271959,110,24,available
cb75abad-de72-463c-9ad9-9633a9b586db,883da18e6bfffff,28.761029701339993,77.0163292258552,412,26,available
6fb32815-456e-4846-b6a0-ea4686943efb,883da10e0bfffff,28.440647443217443,77.31219505401312,224,26,available
f68f036b-8c73-4dfe-8dee-df3604de2fb2,883da18ad3fffff,28.72425985435699,76.95419633701523,382,20,available
3869467d-3197-481e-97e6-1ba00627d556,883da18b33fffff,28.63278073858179,76.86646762825136,368,32,available
0f36c711-f878-40bc-8919-ba88c9aff1f3,883da1ab19fffff,28.699979918722242,77.33765860303865,393,37,available
66d73448-56e1-4eb0-9f41-1f3081dbc59b,883da18c43fffff,28.726214630654603,77.06316016437476,266,35,available
6870e234-7fc7-4a14-b427-b18fb9d2a081,883da10ee5fffff,28.416925604490153,77.34825600603445,421,35,available
9c7db8e6-e49f-4e38-b96d-4ddfd99d4900,883da18c8dfffff,28.720227631158266,77.13043133927577,469,35,available
2328a651-653f-45ec-afda-7798773dc624,883da1ab1dfffff,28.691782023130077,77.33091343158227,170,39,available
14738632-98f1-4743-a923-5d3e4f4eaa89,883da18a39fffff,28.695063807983335,76.88549832751163,272,36,available
ceebef3c-07a2-4564-868c-3d942f2d509a,883da18559fffff,28.843703884515712,77.06499768962732,269,23,available
2823f6da-56cf-43a3-a219-ae29e6f35207,883da1b813fffff,28.78294908600705,77.27726242813841,116,26,available
b0247294-2602-4521-beb9-584fb458caed,883da10e09fffff,28.439190747818362,77.30119615440069,431,37,available
736498c7-d0c0-41a3-81ae-56cbaf4af8a7,883da181ddfffff,28.777514084405777,76.96236395973841,316,38,available
74d71949-7e54-401f-9c6b-1b0bebdd56b5,883da10ee9fffff,28.43112896588925,77.34485201430655,304,24,available
0351a2e5-aa60-4a83-a829-6fa2199eb555,883da100c3fffff,28.49100670765748,77.25366202757034,284,39,available
ec9317f9-6a40-4fb0-8f01-d1d75bf4414b,883da180bdfffff,28.792352850630476,77.01044757546717,244,31,available
8aac7cb4-0c9a-4244-ae04-be1de8812561,883da1812bfffff,28.732864106001824,76.9020722015211,291,22,available
a7759c1f-018e-4167-aa0f-2eca214986da,883da1b93dfffff,28.710054623497324,77.22088642714297,278,22,available
c9cd9131-8089-475f-be2f-7214c66ff57e,883da11187fffff,28.507498283509225,77.09442779315692,329,32,available
9b34d131-e8af-4b60-bfa6-93e2ecdda339,883da1c495fffff,28.502323413334864,76.97042699933237,238,35,available
a7d4e6cc-8d89-4506-aa34-a4331ef21869,883da182a5fffff,28.822654370531474,76.95418245988428,197,27,available
ad57a081-7cd0-46d0-8a25-0f2495c673b9,883da18193fffff,28.767204117126557,77.0064178989105,172,38,available
1e77ff27-b3ee-4220-8076-82e4c029411f,883da18de1fffff,28.657699925921865,77.0949747731058,239,26,available
9ee93551-92b6-4a59-9e94-e6ac5665abf4,883da1ba17fffff,28.822637789594175,77.236752204425,250,28,available
73aa3170-7dd7-4d27-8f67-c884a6e3e847,883da1ab25fffff,28.65270775308591,77.3173738242548,243,31,available
330e9602-248b-4195-b8bb-835e20b45f3f,883da11433fffff,28.608296814341344,77.25428134213465,257,23,available
ab80e130-0a28-4dc2-a3aa-3f7fcf1d2d92,883da11165fffff,28.494401956475528,76.99500361580797,343,20,available
f5049671-f3bd-4523-ad3c-6d2e0ce857e6,883da1026dfffff,28.51025465999994,77.12698673971127,249,31,available
618fde03-cee6-4584-a502-b17b2bbc687c,883da10621fffff,28.56182912479948,77.32288173925198,206,35,available
ac55dfe2-43be-45d5-8236-a7dc026b4828,883da110cdfffff,28.580519946469263,77.09230123556883,265,21,available
25ae237c-122e-4d3d-b0b0-8b9dfb7b595e,883da1035bfffff,28.496318126937428,77.13783598075732,269,39,available
302d5a7e-a815-4602-b497-9f836007df51,883da1ab3bfffff,28.673924283468214,77.34256049501953,487,21,available
b4b1be81-3b1d-4028-8ec5-4139df9fe09f,883da11205fffff,28.604211852270303,77.01225178982932,299,29,available
cfd3d583-29c9-4de3-86b7-f48901c658c8,883da10245fffff,28.521679653357694,77.13367890862834,219,36,available
76b9476c-081b-484b-bdc1-fa9861acbf89,883da180b3fffff,28.798905565749717,77.03380887416024,470,35,available
fdd8a974-0dcb-4280-878c-2d38d2c23f5a,883da11549fffff,28.59095028549228,77.1619313531919,135,37,available
69966ab9-8350-4496-8d43-db554a902a0a,883da10247fffff,28.526619436997752,77.14486440460558,297,29,available
aa91299c-76c4-41a5-a039-d03cd93bd07d,883da18841fffff,28.664759479020482,76.88754443300301,433,23,available
2b7968bd-4e6e-4a50-8ed5-0071a9e46cda,883da101dbfffff,28.45548571087733,77.24623691249793,415,34,available
3e1459d4-5c87-4ca4-b3e6-7e89fad2bc98,883da112ebfffff,28.609181527601827,77.06802796143499,170,34,available
4d33faed-22ff-4aa1-96ed-739022dc9193,883da10765fffff,28.510008415133314,77.26797104261296,127,30,available
0b916459-532e-4dde-a07e-0b01befb182b,883da11303fffff,28.55359313927666,76.99182519238279,111,37,available
35b346b8-45f0-40ad-8382-dc3d6eeee91a,883da1111dfffff,28.518609974587758,77.03480696724442,259,26,available
3fa369df-9c9e-417b-86d5-1910455ab478,883da11287fffff,28.606796379353174,77.08969254213687,160,38,available
38d17f51-c02a-4d62-a91a-c18438887979,883da18981fffff,28.604774314380585,76.94585762692392,381,29,available
09579d71-e97f-443f-aa9d-1b2aec2dc27d,883da18411fffff,28.876915687396714,77.12584929740073,300,39,available
9f673ca7-8aca-47af-9348-c277e8f3b0e9,883da1b993fffff,28.736110870779676,77.31282801244362,234,25,available
fd73bae8-2488-4865-91a5-cf270412115d,883da10c59fffff,28.412049823489927,77.34316253773434,308,35,available
36786a44-5d72-4a6c-a090-10c6d41fecfc,883da18ebdfffff,28.755913103899,77.11522754983629,197,30,available
16f5be40-0afc-4305-a9c7-d575f5188748,883da1c551fffff,28.468379051182826,76.85455788900225,372,32,available
bc2a08e1-25fe-4a25-a567-9fe09d058757,883da11817fffff,28.411550912346378,77.0606102750236,104,38,available
e8e9afaa-563c-487d-a0ac-a74cc4d54587,883da102bdfffff,28.511763408090676,77.23851438538834,464,32,available
dabb5e07-e30b-489a-b41b-6e37bf004b41,883da115bdfffff,28.56276823107957,77.26831514057329,252,35,available
365b0ac7-9324-4c4f-b247-ecc19ce7e82c,883da112e5fffff,28.59383686592551,77.05654218887413,107,22,available
265fa3d0-d5ed-4bbe-a49d-696a39ee534f,883da18541fffff,28.82809680151224,77.04762946826187,343,23,available
50c7ec79-8e48-4373-b79d-e4ab7da5354d,883da1162bfffff,28.653879396176624,77.18124667180881,302,23,available
20b722a5-ee89-4fc0-a7ff-e1350a83ff6e,883da18187fffff,28.751006960597433,76.97339106415095,403,20,available
ce901ec0-09bc-47d0-9464-cac0620cd709,883da1c69dfffff,28.558609513023097,76.92724159029979,212,29,available
68a07d45-5c6d-43a2-b9db-54e2964ba6ae,883da11a3dfffff,28.4402650399134,77.00712667317924,156,34,available
2f6df25b-f71a-46bd-9831-2eea2c1f8a99,883da18f61fffff,28.700099265968014,76.98287400229559,494,37,available
8a7260ab-1a2c-40dd-9d43-3191e5096d33,883da100d5fffff,28.491989664364024,77.26861733276561,125,22,available
277bca92-4fc3-4f20-9600-4fe4eb7c4749,883da1b801fffff,28.77643762958725,77.24304798281754,422,37,available
06a470fa-846b-4648-86e5-37b37ffa03a9,883da11269fffff,28.603994559832234,76.9863441758975,246,20,available
7c3561ab-b6b6-4f15-9766-e7ceb6894b37,883da18f67fffff,28.692936830662134,76.98827208086944,496,29,available
f0e244cc-b5db-4d2f-8315-d540c21a6709,883da189ebfffff,28.605166402284933,76.92694322355969,229,20,available
c0f3233d-4979-423b-a5c5-eb6d171a2704,883da116abfffff,28.663372516851606,77.25033730488344,293,38,available
66d9eda9-53c2-4e4a-8eb6-220a398a2599,883da1b89dfffff,28.790827426028898,77.32572912109505,225,30,available
3e8c17a8-1336-4cdb-9a98-5fb51dd8eb5f,883da11149fffff,28.529924021768664,76.99382151861646,310,21,available
77081d35-333e-4b12-b977-68bb2b65feb3,883da18e45fffff,28.764151423064494,77.0142012419243,202,21,available
349b2c50-686d-4c8c-8940-338ad804cc8e,883da1833dfffff,28.787469679453004,76.8746871722145,298,29,available
7bd1afb3-b3eb-4b6b-86fc-bfb5aa4bed34,883da10157fffff,28.436268082567096,77.17709405452966,356,37,available
c36b53e4-7864-453a-bc97-e13059b0e2d6,883da18da7fffff,28.635168525620095,77.11481171290572,172,25,available
a245ebd4-68b8-4ccb-b375-8dbf06f6874b,883da1b8e5fffff,28.76520231205953,77.28450967376692,208,38,available
8676bcd4-6ffe-4287-b56a-7698844a909f,883da11215fffff,28.608696108507772,77.03866755236083,343,32,available
1b13f036-bd53-430f-aa95-2bc37c4cace5,883da18f13fffff,28.716491211463644,77.03975984765977,230,38,available
f436037e-9525-4f6a-9fe9-c9cc41509b8e,883da188cbfffff,28.679500890137838,76.96014634305443,494,31,available
08248db3-8ab8-48ef-8d0d-63ab73bf5db2,883da18355fffff,28.811700099987434,76.86095283823416,328,29,available
3cfc036f-e967-45f9-bbd1-8301bfe1cd15,883da1ba13fffff,28.83144424623237,77.23684986086671,452,21,available
338dd168-7f96-4fc1-bb7e-1e91371ff5b9,883da10341fffff,28.477788997418816,77.11090735188344,365,31,available
feffe155-4b27-46f0-9289-31bc3e1f5e02,883da11289fffff,28.621950738091634,77.07750925694712,192,22,available
dac774b9-2dc4-4eef-b49d-ff44d04ff95d,883da18ca7fffff,28.687440153067428,77.14597403961679,240,38,available
21bf5768-1da9-4d53-8ded-39fd14eb4e4a,883da18c25fffff,28.684632160134992,77.06803585579647,357,22,available
5cbc0c46-75e8-4ff1-9988-55b436bc14c1,883da11b1dfffff,28.41076687706514,76.9808983041086,469,39,available
90be4b7e-f77f-457e-9f4c-d94b3e9d9805,883da18967fffff,28.57840563103972,76.85745378883851,493,34,available
ef0fe031-5e2a-4dd6-ab4f-92e3a2e5ac22,883da1a34bfffff,28.856563727562506,77.32815752616727,129,22,available
b2b1932e-e81e-4b8d-aaf6-d8feb287df5d,883da1872dfffff,28.83625067694415,77.01334370612078,226,22,available
591bc861-bfe7-434e-9e53-b6ed7d60b7eb,883da18e5bfffff,28.793466131518006,77.04574158927466,176,36,available
706bdd77-dcac-4709-8669-67128f40f24c,883da18da5fffff,28.638775342720496,77.10956466206957,309,33,available
3141f0f6-aac3-42d1-b0c1-be5f7e45a206,883da1b169fffff,28.87117621405893,77.20840080863236,343,39,available
a9c79afc-0a45-48e2-a709-789137854b49,883da11421fffff,28.602262788785275,77.22348516640079,345,38,available
b3fa7233-56b8-464d-9f8c-7ac7632ad127,883da1112bfffff,28.49708031115168,77.029060021474,400,21,available
f71c7758-5bce-4529-a779-c6731f479f6f,883da18c4dfffff,28.72942931743653,77.04374616979713,145,32,available
bfdc4a41-beea-4db9-ae06-57fff87f42bb,883da18d97fffff,28.667077582112455,77.14306924926439,492,20,available
476f389f-e427-447c-9eea-f709e364d889,883da1070bfffff,28.53403268694321,77.30059037138149,481,34,available
896e4f49-cf74-4292-b1c9-d37b8813c94f,883da18217fffff,28.851485813050832,76.91754358010681,197,27,available
00363884-e93e-4bc8-b80a-c7c4a84d6f25,883da18483fffff,28.870355127583487,77.17472186920303,204,37,available
02db9987-cdab-460c-9ae8-4a6ad56aa8cc,883da10209fffff,28.52424771347911,77.16004329590795,132,31,available
bfea15dd-3602-4fe3-8db5-94516a3824bc,883da18a3bfffff,28.696307881610686,76.89406630677549,498,23,available
5b6dcc02-8965-4008-8e8f-083dcf042717,883da1ba9dfffff,28.835058989592675,77.29117062666657,150,20,available
998bbd52-1166-411b-9faf-f8aaccfcc505,883da10031fffff,28.45870803678339,77.2169792372691,304,34,available
dde5f801-69cd-402f-ae62-a322146760cc,883da1805bfffff,28.835037076487488,76.93913913989114,105,35,available
00e234a8-11dc-4875-af99-f91faeac511f,883da11a43fffff,28.46511081446221,76.98269430334322,290,24,available
173cc8c3-fe5b-4772-b215-8d3828d2d90b,883da1016bfffff,28.41490522632548,77.15157456368671,160,35,available
4e72a851-b6f0-40dd-9742-69d7ba28cb66,883da18c4bfffff,28.733827324423654,77.06217756934625,143,37,available
5ff9de51-29da-487c-898d-7e347b9e945e,883da1024bfffff,28.543566663862133,77.14583005103859,432,26,available
95bafa0a-5cb7-40a0-8d0e-a6e5a1a14c01,883da18127fffff,28.723687971969877,76.90207826470315,295,37,available
40314928-114e-479c-a6c2-8e6dcf566c2e,883da1c519fffff,28.46317157172605,76.87159264139049,398,33,available
